#ion=18
# debug series 2 (c) 1999 cameron abrams & regents of uc berkeley
# Data sizes:
#  atoms:	104	x	2000			= 208000
# nNodes:	24	x	2000	x	20	= 960000
# cNodes:	24	x	100			= 2400
# total: 1170400
#introducing ion
#new atom 506
#new atom 507
#new atom 508
#new atom 509
#Notice: clust requires a setforce().
# cluster 0: Si_506  -0.41404
# cluster 1: F_3 C_1  15.97837
# warning: pe of current cfg already set
#t	time	KE	PE		E		Edrift		%Edrift		T	sig_xx		sig_yy		sig_zz
#[#]	[ps]	[eV]	[eV]		[eV]		[eV]		[%]		[K]	[Pa]		[Pa]		[Pa]
22	0.0220	124.508	-2025.523	-1901.016	-5.241e-03	2.757e-04	281.11	-1.26288e+08	-1.47807e+08	1.53107e+08
23	0.0230	124.248	-2025.263	-1901.015	-5.089e-03	2.677e-04	280.08	-1.25945e+08	-1.51404e+08	1.52536e+08
24	0.0240	123.984	-2024.999	-1901.015	-4.953e-03	2.606e-04	279.06	-1.25801e+08	-1.54822e+08	1.51980e+08
25	0.0250	123.719	-2024.734	-1901.015	-4.832e-03	2.542e-04	278.04	-1.25827e+08	-1.58026e+08	1.51425e+08
26	0.0260	123.454	-2024.469	-1901.015	-4.724e-03	2.485e-04	277.05	-1.25988e+08	-1.60981e+08	1.50863e+08
27	0.0270	123.190	-2024.205	-1901.015	-4.628e-03	2.434e-04	276.09	-1.26250e+08	-1.63649e+08	1.50284e+08
28	0.0280	122.929	-2023.944	-1901.015	-4.543e-03	2.390e-04	275.16	-1.26580e+08	-1.65995e+08	1.49681e+08
29	0.0290	122.671	-2023.686	-1901.015	-4.471e-03	2.352e-04	274.28	-1.26947e+08	-1.67985e+08	1.49047e+08
30	0.0300	122.415	-2023.431	-1901.016	-6.108e-03	3.213e-04	273.46	-1.27812e+08	-1.70775e+08	1.46703e+08
31	0.0310	122.140	-2023.160	-1901.020	-9.549e-03	5.023e-04	272.69	-1.30802e+08	-1.78343e+08	1.37003e+08
32	0.0320	121.811	-2022.834	-1901.023	-1.283e-02	6.752e-04	271.99	-1.36762e+08	-1.92758e+08	1.17003e+08
33	0.0330	121.394	-2022.418	-1901.024	-1.404e-02	7.386e-04	271.35	-1.45035e+08	-2.12421e+08	8.89503e+07
34	0.0340	120.878	-2021.901	-1901.023	-1.280e-02	6.735e-04	270.79	-1.53903e+08	-2.33135e+08	5.87684e+07
35	0.0350	120.279	-2021.300	-1901.021	-1.064e-02	5.598e-04	270.30	-1.61963e+08	-2.51462e+08	3.13190e+07
36	0.0360	119.624	-2020.644	-1901.020	-9.175e-03	4.826e-04	269.89	-1.69133e+08	-2.67167e+08	6.95008e+06
37	0.0370	118.935	-2019.954	-1901.019	-8.527e-03	4.485e-04	269.55	-1.76224e+08	-2.82177e+08	-1.70318e+07
38	0.0380	118.226	-2019.244	-1901.018	-7.569e-03	3.982e-04	269.29	-1.83635e+08	-2.97416e+08	-4.19026e+07
39	0.0390	117.518	-2018.534	-1901.016	-5.384e-03	2.832e-04	269.09	-1.90481e+08	-3.10683e+08	-6.45263e+07
40	0.0400	116.850	-2017.860	-1901.010	2.260e-04	1.189e-05	268.96	-1.92862e+08	-3.12460e+08	-7.14377e+07
41	0.0410	116.261	-2017.270	-1901.009	1.079e-03	5.673e-05	268.88	-1.91914e+08	-3.05493e+08	-6.64733e+07
42	0.0420	115.767	-2016.776	-1901.009	1.066e-03	5.607e-05	268.85	-1.89607e+08	-2.94595e+08	-5.63815e+07
43	0.0430	115.364	-2016.373	-1901.010	5.628e-04	2.961e-05	268.87	-1.86713e+08	-2.81683e+08	-4.38188e+07
44	0.0440	115.042	-2016.053	-1901.010	-1.358e-04	7.144e-06	268.91	-1.83794e+08	-2.68210e+08	-3.07807e+07
45	0.0450	114.791	-2015.802	-1901.011	-8.471e-04	4.456e-05	268.98	-1.81200e+08	-2.55136e+08	-1.85683e+07
46	0.0460	114.598	-2015.609	-1901.012	-1.478e-03	7.774e-05	269.07	-1.79104e+08	-2.43023e+08	-7.93052e+06
47	0.0470	114.453	-2015.465	-1901.012	-1.992e-03	1.048e-04	269.17	-1.77563e+08	-2.32172e+08	7.61709e+05
48	0.0480	114.348	-2015.360	-1901.013	-2.381e-03	1.253e-04	269.27	-1.76565e+08	-2.22722e+08	7.36663e+06
49	0.0490	114.276	-2015.289	-1901.013	-2.654e-03	1.396e-04	269.37	-1.76066e+08	-2.14728e+08	1.18637e+07
50	0.0500	114.234	-2015.247	-1901.013	-2.819e-03	1.483e-04	269.47	-1.76019e+08	-2.08216e+08	1.42823e+07
51	0.0510	114.218	-2015.231	-1901.013	-2.886e-03	1.518e-04	269.57	-1.76387e+08	-2.03201e+08	1.46574e+07
52	0.0520	114.228	-2015.241	-1901.013	-2.859e-03	1.504e-04	269.67	-1.77153e+08	-1.99712e+08	1.30061e+07
53	0.0530	114.263	-2015.276	-1901.013	-2.740e-03	1.441e-04	269.78	-1.78327e+08	-1.97794e+08	9.31774e+06
54	0.0540	114.325	-2015.338	-1901.013	-2.524e-03	1.327e-04	269.89	-1.79942e+08	-1.97505e+08	3.55722e+06
55	0.0550	114.419	-2015.431	-1901.013	-2.202e-03	1.159e-04	270.00	-1.82045e+08	-1.98904e+08	-4.32024e+06
56	0.0560	114.548	-2015.561	-1901.012	-1.768e-03	9.302e-05	270.14	-1.84693e+08	-2.02033e+08	-1.43383e+07
57	0.0570	114.721	-2015.732	-1901.012	-1.218e-03	6.408e-05	270.28	-1.87925e+08	-2.06872e+08	-2.64472e+07
58	0.0580	114.945	-2015.956	-1901.011	-5.657e-04	2.976e-05	270.45	-1.91743e+08	-2.13289e+08	-4.04420e+07
59	0.0590	115.232	-2016.242	-1901.010	1.383e-04	7.277e-06	270.64	-1.96069e+08	-2.20949e+08	-5.58393e+07
60	0.0600	115.592	-2016.602	-1901.010	7.767e-04	4.086e-05	270.85	-2.00695e+08	-2.29202e+08	-7.17165e+07
61	0.0610	116.037	-2017.046	-1901.009	1.132e-03	5.957e-05	271.09	-2.05235e+08	-2.36966e+08	-8.65436e+07
62	0.0620	116.575	-2017.584	-1901.009	8.778e-04	4.618e-05	271.36	-2.09089e+08	-2.42647e+08	-9.80790e+07
63	0.0630	117.203	-2018.214	-1901.011	-3.601e-04	1.894e-05	271.66	-2.11469e+08	-2.44230e+08	-1.03494e+08
64	0.0640	117.899	-2018.916	-1901.017	-6.523e-03	3.431e-04	271.99	-2.09384e+08	-2.34378e+08	-9.24547e+07
65	0.0650	118.618	-2019.636	-1901.019	-8.299e-03	4.365e-04	272.34	-2.04647e+08	-2.17451e+08	-7.11435e+07
66	0.0660	119.327	-2020.346	-1901.019	-9.023e-03	4.746e-04	272.73	-2.00019e+08	-2.00124e+08	-4.90124e+07
67	0.0670	120.010	-2021.030	-1901.020	-9.867e-03	5.191e-04	273.15	-1.95962e+08	-1.83492e+08	-2.76481e+07
68	0.0680	120.649	-2021.671	-1901.022	-1.167e-02	6.140e-04	273.59	-1.91810e+08	-1.65926e+08	-4.79583e+06
69	0.0690	121.221	-2022.245	-1901.024	-1.375e-02	7.235e-04	274.06	-1.86926e+08	-1.45909e+08	2.16796e+07
70	0.0700	121.700	-2022.725	-1901.025	-1.429e-02	7.516e-04	274.55	-1.81847e+08	-1.24803e+08	4.98572e+07
71	0.0710	122.078	-2023.101	-1901.023	-1.225e-02	6.445e-04	275.06	-1.78225e+08	-1.06698e+08	7.39648e+07
72	0.0720	122.374	-2023.393	-1901.019	-8.669e-03	4.560e-04	275.58	-1.77509e+08	-9.52219e+07	8.88772e+07
73	0.0730	122.626	-2023.642	-1901.016	-5.629e-03	2.961e-04	276.12	-1.79793e+08	-9.07216e+07	9.40957e+07
74	0.0740	122.866	-2023.881	-1901.015	-4.853e-03	2.553e-04	276.66	-1.83731e+08	-9.00712e+07	9.40172e+07
75	0.0750	123.106	-2024.122	-1901.015	-4.917e-03	2.586e-04	277.21	-1.87837e+08	-8.98065e+07	9.35145e+07
76	0.0760	123.348	-2024.363	-1901.015	-4.988e-03	2.624e-04	277.76	-1.91860e+08	-8.94847e+07	9.31964e+07
77	0.0770	123.590	-2024.605	-1901.015	-5.067e-03	2.665e-04	278.31	-1.95725e+08	-8.90786e+07	9.30841e+07
78	0.0780	123.832	-2024.847	-1901.015	-5.155e-03	2.711e-04	278.86	-1.99357e+08	-8.85610e+07	9.31998e+07
79	0.0790	124.071	-2025.087	-1901.016	-5.253e-03	2.763e-04	279.40	-2.02688e+08	-8.79049e+07	9.35658e+07
80	0.0800	124.308	-2025.324	-1901.016	-5.363e-03	2.821e-04	279.94	-2.05661e+08	-8.70853e+07	9.42042e+07
81	0.0810	124.540	-2025.556	-1901.016	-5.488e-03	2.887e-04	280.47	-2.08228e+08	-8.60789e+07	9.51365e+07
82	0.0820	124.767	-2025.783	-1901.016	-5.628e-03	2.960e-04	281.00	-2.10350e+08	-8.48646e+07	9.63840e+07
83	0.0830	124.985	-2026.001	-1901.016	-5.785e-03	3.043e-04	281.52	-2.11999e+08	-8.34237e+07	9.79675e+07
84	0.0840	125.194	-2026.210	-1901.016	-5.961e-03	3.136e-04	282.04	-2.13156e+08	-8.17419e+07	9.99081e+07
85	0.0850	125.390	-2026.407	-1901.016	-6.158e-03	3.239e-04	282.55	-2.13822e+08	-7.98127e+07	1.02226e+08
86	0.0860	125.573	-2026.589	-1901.017	-6.376e-03	3.354e-04	283.05	-2.14003e+08	-7.76327e+07	1.04941e+08
87	0.0870	125.738	-2026.755	-1901.017	-6.618e-03	3.481e-04	283.55	-2.13715e+08	-7.52018e+07	1.08073e+08
88	0.0880	125.882	-2026.899	-1901.017	-6.884e-03	3.621e-04	284.05	-2.12978e+08	-7.25204e+07	1.11647e+08
89	0.0890	125.986	-2027.012	-1901.026	-1.569e-02	8.256e-04	284.54	-2.10247e+08	-6.57787e+07	1.21067e+08
90	0.0900	125.930	-2026.979	-1901.049	-3.869e-02	2.035e-03	285.03	-1.98592e+08	-3.80683e+07	1.60214e+08
91	0.0910	125.468	-2026.541	-1901.073	-6.264e-02	3.295e-03	285.52	-1.73800e+08	2.35581e+07	2.45703e+08
92	0.0920	124.384	-2025.456	-1901.072	-6.186e-02	3.254e-03	286.05	-1.41708e+08	1.11389e+08	3.60367e+08
93	0.0930	122.718	-2023.763	-1901.045	-3.507e-02	1.845e-03	286.69	-1.15699e+08	1.90955e+08	4.52532e+08
94	0.0940	120.746	-2021.771	-1901.025	-1.510e-02	7.942e-04	287.58	-1.02618e+08	2.34736e+08	4.98578e+08
95	0.0950	118.725	-2019.738	-1901.013	-2.592e-03	1.363e-04	288.76	-9.99464e+07	2.39833e+08	5.14723e+08
96	0.0960	116.820	-2017.818	-1900.998	1.213e-02	6.382e-04	290.09	-1.04890e+08	2.14227e+08	4.98374e+08
97	0.0970	115.170	-2016.160	-1900.991	1.976e-02	1.040e-03	291.38	-1.13859e+08	1.76086e+08	4.55745e+08
98	0.0980	113.849	-2014.842	-1900.993	1.715e-02	9.021e-04	292.49	-1.22545e+08	1.42505e+08	4.10355e+08
99	0.0990	112.836	-2013.836	-1901.000	1.020e-02	5.364e-04	293.40	-1.28512e+08	1.19881e+08	3.78424e+08
100	0.1000	112.057	-2013.064	-1901.007	3.597e-03	1.892e-04	294.17	-1.31419e+08	1.07061e+08	3.62449e+08
101	0.1010	111.435	-2012.447	-1901.012	-1.255e-03	6.602e-05	294.87	-1.31818e+08	1.01112e+08	3.58810e+08
102	0.1020	110.916	-2011.929	-1901.014	-3.387e-03	1.781e-04	295.55	-1.30447e+08	9.97549e+07	3.62663e+08
103	0.1030	110.467	-2011.482	-1901.015	-4.443e-03	2.337e-04	296.26	-1.28001e+08	1.01303e+08	3.69575e+08
104	0.1040	110.076	-2011.092	-1901.016	-5.427e-03	2.855e-04	297.01	-1.24685e+08	1.05211e+08	3.78353e+08
105	0.1050	109.730	-2010.747	-1901.017	-6.475e-03	3.406e-04	297.84	-1.20561e+08	1.11288e+08	3.88448e+08
106	0.1060	109.417	-2010.435	-1901.018	-7.670e-03	4.034e-04	298.80	-1.15595e+08	1.19553e+08	3.99520e+08
107	0.1070	109.123	-2010.143	-1901.019	-8.990e-03	4.729e-04	299.94	-1.09655e+08	1.30270e+08	4.11411e+08
108	0.1080	108.833	-2009.853	-1901.021	-1.028e-02	5.409e-04	301.35	-1.02543e+08	1.43845e+08	4.24040e+08
109	0.1090	108.533	-2009.554	-1901.022	-1.128e-02	5.932e-04	303.18	-9.40257e+07	1.60715e+08	4.37328e+08
110	0.1100	108.215	-2009.237	-1901.022	-1.159e-02	6.099e-04	305.60	-8.39028e+07	1.81198e+08	4.51129e+08
111	0.1110	107.881	-2008.902	-1901.021	-1.082e-02	5.691e-04	308.88	-7.21070e+07	2.05247e+08	4.65188e+08
112	0.1120	107.549	-2008.568	-1901.019	-8.810e-03	4.635e-04	313.35	-5.88470e+07	2.32169e+08	4.79251e+08
113	0.1130	107.256	-2008.271	-1901.016	-5.615e-03	2.954e-04	319.46	-4.47190e+07	2.60760e+08	4.93907e+08
114	0.1140	107.059	-2008.069	-1901.010	4.159e-04	2.188e-05	327.65	-3.12539e+07	2.85899e+08	5.06087e+08
115	0.1150	107.054	-2008.054	-1901.000	1.051e-02	5.526e-04	338.22	-2.13977e+07	2.94637e+08	5.04188e+08
116	0.1160	107.376	-2008.362	-1900.986	2.475e-02	1.302e-03	350.93	-1.91027e+07	2.69497e+08	4.65153e+08
117	0.1170	108.191	-2009.164	-1900.973	3.700e-02	1.947e-03	364.64	-2.65793e+07	2.03990e+08	3.73590e+08
118	0.1180	109.621	-2010.601	-1900.981	2.982e-02	1.569e-03	377.93	-3.96613e+07	1.25056e+08	2.65319e+08
119	0.1190	111.495	-2012.549	-1901.054	-4.332e-02	2.279e-03	391.30	-4.28096e+07	1.18809e+08	2.83146e+08
120	0.1200	113.112	-2014.188	-1901.076	-6.580e-02	3.461e-03	409.57	-2.07568e+07	2.46587e+08	5.61487e+08
121	0.1210	114.521	-2015.613	-1901.092	-8.159e-02	4.292e-03	431.82	-2.49055e+07	2.24185e+08	5.26848e+08
122	0.1220	116.121	-2017.229	-1901.108	-9.783e-02	5.146e-03	452.49	-3.27484e+07	2.01839e+08	4.91572e+08
123	0.1230	117.702	-2018.821	-1901.119	-1.087e-01	5.720e-03	470.74	-4.56212e+07	1.72739e+08	4.51914e+08
124	0.1240	119.115	-2020.236	-1901.121	-1.110e-01	5.836e-03	485.97	-6.09644e+07	1.39292e+08	4.14439e+08
125	0.1250	120.304	-2021.422	-1901.117	-1.070e-01	5.630e-03	497.97	-7.51380e+07	1.07131e+08	3.88613e+08
126	0.1260	121.291	-2022.405	-1901.114	-1.032e-01	5.430e-03	506.79	-8.64774e+07	7.95675e+07	3.76106e+08
127	0.1270	122.098	-2023.215	-1901.117	-1.066e-01	5.610e-03	512.78	-9.21618e+07	6.14818e+07	3.71854e+08
128	0.1280	122.692	-2023.815	-1901.123	-1.129e-01	5.941e-03	516.51	-8.13804e+07	6.69127e+07	3.75622e+08
129	0.1290	123.021	-2024.143	-1901.122	-1.115e-01	5.866e-03	518.64	-5.32098e+07	9.26747e+07	3.84905e+08
130	0.1300	123.131	-2024.238	-1901.107	-9.629e-02	5.065e-03	519.75	-2.41866e+07	1.15156e+08	3.97505e+08
131	0.1310	123.167	-2024.270	-1901.103	-9.224e-02	4.852e-03	520.23	-9.41955e+06	1.15968e+08	4.11929e+08
132	0.1320	123.146	-2024.272	-1901.127	-1.163e-01	6.117e-03	520.22	-5.83481e+06	9.11910e+07	4.43904e+08
133	0.1330	122.865	-2024.007	-1901.142	-1.312e-01	6.901e-03	519.56	-2.80834e+06	4.15356e+07	4.94954e+08
134	0.1340	122.214	-2023.331	-1901.117	-1.071e-01	5.633e-03	518.05	4.13992e+06	-1.05706e+07	5.20160e+08
135	0.1350	121.412	-2022.502	-1901.090	-7.980e-02	4.198e-03	516.61	1.08036e+07	-3.18333e+07	4.82164e+08
136	0.1360	120.517	-2021.661	-1901.144	-1.337e-01	7.033e-03	514.80	-1.90714e+07	-5.60394e+07	4.29579e+08
137	0.1370	119.777	-2020.788	-1901.011	-5.535e-04	2.912e-05	511.18	-3.54102e+07	-7.28222e+07	3.17690e+08
138	0.1380	119.824	-2020.858	-1901.034	-2.354e-02	1.238e-03	506.89	-1.20730e+07	-4.45780e+07	2.41656e+08
139	0.1390	120.518	-2021.662	-1901.143	-1.328e-01	6.984e-03	503.20	-1.08912e+07	-2.54186e+07	2.32056e+08
140	0.1400	121.084	-2022.211	-1901.127	-1.167e-01	6.141e-03	499.43	-4.63631e+07	-3.75476e+07	2.32433e+08
141	0.1410	121.357	-2022.460	-1901.103	-9.228e-02	4.854e-03	495.43	-5.57635e+07	-3.26814e+07	2.31698e+08
142	0.1420	121.599	-2022.703	-1901.104	-9.402e-02	4.946e-03	491.71	-5.87946e+07	-2.44983e+07	2.34722e+08
143	0.1430	121.829	-2022.935	-1901.106	-9.571e-02	5.035e-03	488.34	-6.03933e+07	-1.56798e+07	2.40093e+08
144	0.1440	122.027	-2023.134	-1901.108	-9.745e-02	5.126e-03	485.28	-6.17096e+07	-6.45530e+06	2.47197e+08
145	0.1450	122.170	-2023.280	-1901.109	-9.911e-02	5.213e-03	482.49	-6.41181e+07	3.19242e+06	2.55351e+08
146	0.1460	122.241	-2023.352	-1901.111	-1.003e-01	5.274e-03	479.92	-6.82912e+07	1.35825e+07	2.64051e+08
147	0.1470	122.230	-2023.339	-1901.109	-9.841e-02	5.177e-03	477.53	-6.68648e+07	2.93652e+07	2.73654e+08
148	0.1480	122.162	-2023.265	-1901.103	-9.310e-02	4.897e-03	475.32	-4.92740e+07	5.81569e+07	2.85519e+08
149	0.1490	122.080	-2023.185	-1901.104	-9.389e-02	4.939e-03	473.39	-1.82719e+07	9.52983e+07	3.00573e+08
150	0.1500	121.967	-2023.083	-1901.116	-1.057e-01	5.558e-03	471.90	1.45581e+07	1.22096e+08	3.19671e+08
151	0.1510	121.724	-2022.846	-1901.122	-1.118e-01	5.880e-03	471.17	4.40407e+07	1.31668e+08	3.42978e+08
152	0.1520	121.303	-2022.416	-1901.113	-1.025e-01	5.394e-03	471.53	7.37798e+07	1.40274e+08	3.68849e+08
153	0.1530	120.689	-2021.842	-1901.153	-1.424e-01	7.491e-03	473.27	1.00005e+08	1.64280e+08	4.15767e+08
154	0.1540	119.589	-2020.751	-1901.161	-1.511e-01	7.949e-03	476.49	1.12869e+08	2.14540e+08	5.20551e+08
155	0.1550	118.105	-2019.175	-1901.070	-5.933e-02	3.121e-03	481.41	1.00013e+08	2.39326e+08	5.48845e+08
156	0.1560	116.909	-2017.969	-1901.060	-4.939e-02	2.598e-03	488.09	7.92789e+07	2.35902e+08	5.13120e+08
157	0.1570	116.247	-2017.329	-1901.081	-7.107e-02	3.739e-03	496.24	6.44474e+07	2.27239e+08	4.90557e+08
158	0.1580	115.933	-2017.032	-1901.099	-8.901e-02	4.682e-03	505.76	5.65600e+07	2.18041e+08	4.91768e+08
159	0.1590	115.735	-2016.858	-1901.123	-1.125e-01	5.916e-03	516.61	5.29635e+07	2.10131e+08	5.17394e+08
160	0.1600	115.395	-2016.533	-1901.138	-1.274e-01	6.702e-03	528.85	5.21864e+07	2.11826e+08	5.90696e+08
161	0.1610	114.865	-2015.963	-1901.098	-8.772e-02	4.614e-03	542.47	5.87749e+07	2.02080e+08	6.24570e+08
162	0.1620	114.416	-2015.502	-1901.086	-7.581e-02	3.988e-03	557.11	7.29772e+07	1.77327e+08	5.93331e+08
163	0.1630	114.216	-2015.309	-1901.093	-8.249e-02	4.340e-03	572.26	8.84166e+07	1.57080e+08	5.58110e+08
164	0.1640	114.220	-2015.321	-1901.100	-9.009e-02	4.739e-03	587.63	1.01245e+08	1.45789e+08	5.38000e+08
165	0.1650	114.340	-2015.445	-1901.106	-9.519e-02	5.007e-03	602.86	1.10362e+08	1.39800e+08	5.29450e+08
166	0.1660	114.488	-2015.609	-1901.121	-1.106e-01	5.819e-03	617.36	1.18584e+08	1.35262e+08	5.28550e+08
167	0.1670	114.479	-2015.614	-1901.135	-1.248e-01	6.563e-03	630.48	1.38617e+08	1.29354e+08	5.43982e+08
168	0.1680	114.279	-2015.378	-1901.099	-8.915e-02	4.690e-03	641.81	1.47682e+08	1.21847e+08	5.37688e+08
169	0.1690	114.085	-2015.188	-1901.104	-9.331e-02	4.908e-03	651.32	1.49309e+08	1.16674e+08	5.16520e+08
170	0.1700	113.930	-2015.042	-1901.112	-1.015e-01	5.338e-03	659.09	1.59820e+08	1.16623e+08	5.06113e+08
171	0.1710	113.726	-2014.846	-1901.121	-1.103e-01	5.800e-03	665.27	1.77053e+08	1.18149e+08	5.04317e+08
172	0.1720	113.344	-2014.483	-1901.139	-1.290e-01	6.787e-03	669.96	1.98156e+08	1.06362e+08	5.10545e+08
173	0.1730	112.628	-2013.769	-1901.141	-1.304e-01	6.858e-03	673.33	2.26160e+08	8.96575e+07	5.25613e+08
174	0.1740	111.524	-2012.666	-1901.141	-1.312e-01	6.899e-03	675.95	2.65004e+08	8.59429e+07	5.48722e+08
175	0.1750	110.014	-2011.163	-1901.149	-1.390e-01	7.311e-03	678.55	3.08420e+08	8.37011e+07	5.72313e+08
176	0.1760	108.030	-2009.190	-1901.159	-1.490e-01	7.838e-03	681.99	3.55589e+08	7.85519e+07	5.96231e+08
177	0.1770	105.489	-2006.661	-1901.172	-1.614e-01	8.490e-03	687.70	4.11415e+08	7.24836e+07	6.31223e+08
178	0.1780	102.327	-2003.507	-1901.180	-1.701e-01	8.947e-03	698.16	4.82994e+08	6.99748e+07	6.92623e+08
179	0.1790	98.598	-1999.767	-1901.169	-1.589e-01	8.359e-03	717.21	5.72463e+08	7.39322e+07	7.84276e+08
180	0.1800	94.655	-1995.778	-1901.123	-1.128e-01	5.932e-03	749.91	6.69034e+08	8.10271e+07	8.85527e+08
181	0.1810	91.264	-1992.321	-1901.057	-4.639e-02	2.440e-03	801.43	7.51214e+08	8.44480e+07	9.64316e+08
182	0.1820	89.371	-1990.386	-1901.015	-4.826e-03	2.539e-04	874.64	8.00964e+08	8.28466e+07	1.00662e+09
183	0.1830	89.569	-1990.592	-1901.023	-1.278e-02	6.724e-04	967.32	8.11665e+08	8.11529e+07	1.01888e+09
184	0.1840	91.771	-1992.836	-1901.065	-5.419e-02	2.851e-03	1071.73	7.89582e+08	8.17150e+07	1.00554e+09
185	0.1850	95.346	-1996.462	-1901.116	-1.058e-01	5.567e-03	1177.80	7.53452e+08	8.52917e+07	9.74867e+08
186	0.1860	99.440	-2000.610	-1901.170	-1.594e-01	8.386e-03	1276.02	6.92078e+08	8.94506e+07	9.33358e+08
187	0.1870	103.210	-2004.423	-1901.213	-2.028e-01	1.067e-02	1357.84	5.86933e+08	8.76664e+07	8.83258e+08
188	0.1880	106.016	-2007.237	-1901.220	-2.101e-01	1.105e-02	1418.13	4.84970e+08	6.16965e+07	8.23636e+08
189	0.1890	107.673	-2008.860	-1901.187	-1.764e-01	9.281e-03	1458.28	4.29376e+08	3.10873e+07	7.69822e+08
190	0.1900	108.467	-2009.608	-1901.141	-1.306e-01	6.873e-03	1483.55	3.82041e+08	3.78205e+07	7.46004e+08
191	0.1910	108.842	-2009.958	-1901.116	-1.052e-01	5.534e-03	1498.72	3.34980e+08	8.64111e+07	7.59017e+08
192	0.1920	109.071	-2010.188	-1901.116	-1.059e-01	5.572e-03	1506.91	3.00036e+08	1.41197e+08	7.91726e+08
193	0.1930	109.179	-2010.302	-1901.123	-1.129e-01	5.937e-03	1509.91	2.77828e+08	1.74502e+08	8.27286e+08
194	0.1940	109.113	-2010.233	-1901.121	-1.102e-01	5.796e-03	1508.99	2.61608e+08	1.89885e+08	8.61954e+08
195	0.1950	108.876	-2009.995	-1901.119	-1.086e-01	5.712e-03	1505.05	2.47966e+08	1.98886e+08	8.90332e+08
196	0.1960	108.481	-2009.605	-1901.124	-1.135e-01	5.970e-03	1498.20	2.34371e+08	2.02541e+08	8.96525e+08
197	0.1970	107.904	-2009.018	-1901.115	-1.045e-01	5.496e-03	1487.80	2.20035e+08	2.01853e+08	8.75486e+08
